geo,year,involuntary_part_time_employment,geo_label,NUTS_level,Country_code,involuntary_part_time_employment_diff
LT,2020,26.7,Lithuania,0,LT,27.75119617224881
LT,2021,22.5,Lithuania,0,LT,-15.730337078651683
LT,2022,17.6,Lithuania,0,LT,-21.77777777777777
LT,2023,14.7,Lithuania,0,LT,-16.477272727272737
LT,2024,18,Lithuania,0,LT,22.44897959183674
LU,1983,NA,Luxembourg,0,LU,NA
LU,1984,8.9,Luxembourg,0,LU,NA
LU,1985,7.7,Luxembourg,0,LU,-13.483146067415733
LU,1986,11.4,Luxembourg,0,LU,48.05194805194805
LU,1987,9,Luxembourg,0,LU,-21.05263157894737
LU,1988,7.3,Luxembourg,0,LU,-18.888888888888893
LU,1989,8,Luxembourg,0,LU,9.589041095890414
LU,1990,7.9,Luxembourg,0,LU,-1.2499999999999956
LU,1991,5.2,Luxembourg,0,LU,-34.177215189873415
LU,1992,7.2,Luxembourg,0,LU,38.46153846153846
LU,1993,5.9,Luxembourg,0,LU,-18.055555555555554
LU,1994,10.6,Luxembourg,0,LU,79.66101694915253
LU,1995,8.9,Luxembourg,0,LU,-16.0377358490566
LU,1996,7.1,Luxembourg,0,LU,-20.224719101123604
LU,1997,9.3,Luxembourg,0,LU,30.985915492957762
LU,1998,8,Luxembourg,0,LU,-13.978494623655921
LU,1999,10.6,Luxembourg,0,LU,32.49999999999999
LU,2000,7.8,Luxembourg,0,LU,-26.41509433962264
LU,2001,8.8,Luxembourg,0,LU,12.820512820512834
LU,2002,7.9,Luxembourg,0,LU,-10.22727272727273
LU,2003,8.7,Luxembourg,0,LU,10.126582278481
LU,2004,6.6,Luxembourg,0,LU,-24.137931034482758
LU,2005,11.2,Luxembourg,0,LU,69.69696969696969
LU,2006,9.7,Luxembourg,0,LU,-13.392857142857142
LU,2007,5.2,Luxembourg,0,LU,-46.391752577319586
LU,2008,9.4,Luxembourg,0,LU,80.76923076923077
LU,2009,8.6,Luxembourg,0,LU,-8.510638297872347
LU,2010,7.7,Luxembourg,0,LU,-10.465116279069761
LU,2011,9.6,Luxembourg,0,LU,24.675324675324667
LU,2012,13.5,Luxembourg,0,LU,40.62500000000001
LU,2013,10.5,Luxembourg,0,LU,-22.22222222222222
LU,2014,12.6,Luxembourg,0,LU,19.999999999999996
LU,2015,14.5,Luxembourg,0,LU,15.07936507936508
LU,2016,11.3,Luxembourg,0,LU,-22.068965517241374
LU,2017,13.1,Luxembourg,0,LU,15.929203539822998
LU,2018,12.4,Luxembourg,0,LU,-5.3435114503816745
LU,2019,12.6,Luxembourg,0,LU,1.6129032258064457
LU,2020,11.5,Luxembourg,0,LU,-8.730158730158728
LU,2021,9.1,Luxembourg,0,LU,-20.869565217391308
LU,2022,10.1,Luxembourg,0,LU,10.989010989010989
LU,2023,10,Luxembourg,0,LU,-0.9900990099009866
LU,2024,10.5,Luxembourg,0,LU,5
HU,1983,NA,Hungary,0,HU,NA
HU,1984,NA,Hungary,0,HU,NA
HU,1985,NA,Hungary,0,HU,NA
HU,1986,NA,Hungary,0,HU,NA
HU,1987,NA,Hungary,0,HU,NA
HU,1988,NA,Hungary,0,HU,NA
HU,1989,NA,Hungary,0,HU,NA
HU,1990,NA,Hungary,0,HU,NA
HU,1991,NA,Hungary,0,HU,NA
HU,1992,NA,Hungary,0,HU,NA
HU,1993,NA,Hungary,0,HU,NA
HU,1994,NA,Hungary,0,HU,NA
HU,1995,NA,Hungary,0,HU,NA
HU,1996,31.8,Hungary,0,HU,NA
HU,1997,33.8,Hungary,0,HU,6.289308176100618
HU,1998,31.2,Hungary,0,HU,-7.692307692307687
HU,1999,26.7,Hungary,0,HU,-14.423076923076925
HU,2000,23.6,Hungary,0,HU,-11.61048689138576
HU,2001,24.4,Hungary,0,HU,3.3898305084745637
HU,2002,25.6,Hungary,0,HU,4.918032786885258
HU,2003,26,Hungary,0,HU,1.5624999999999944
HU,2004,21.8,Hungary,0,HU,-16.153846153846153
HU,2005,21.6,Hungary,0,HU,-0.9174311926605472
HU,2006,24.9,Hungary,0,HU,15.277777777777763
HU,2007,26.2,Hungary,0,HU,5.220883534136549
HU,2008,26.1,Hungary,0,HU,-0.38167938931296896
HU,2009,30.1,Hungary,0,HU,15.32567049808429
HU,2010,33.6,Hungary,0,HU,11.627906976744185
HU,2011,37.4,Hungary,0,HU,11.309523809523801
HU,2012,38.6,Hungary,0,HU,3.2085561497326283
HU,2013,40.7,Hungary,0,HU,5.440414507772024
HU,2014,38.6,Hungary,0,HU,-5.159705159705163
HU,2015,34.6,Hungary,0,HU,-10.362694300518134
HU,2016,27.3,Hungary,0,HU,-21.09826589595376
HU,2017,24,Hungary,0,HU,-12.087912087912091
HU,2018,20.2,Hungary,0,HU,-15.833333333333336
HU,2019,17.4,Hungary,0,HU,-13.861386138613865
HU,2020,16.6,Hungary,0,HU,-4.597701149425271
HU,2021,19.9,Hungary,0,HU,19.879518072289137
HU,2022,15.4,Hungary,0,HU,-22.61306532663316
HU,2023,18.1,Hungary,0,HU,17.53246753246754
HU,2024,18.7,Hungary,0,HU,3.314917127071811
MT,1983,NA,Malta,0,MT,NA
MT,1984,NA,Malta,0,MT,NA
MT,1985,NA,Malta,0,MT,NA
MT,1986,NA,Malta,0,MT,NA
MT,1987,NA,Malta,0,MT,NA
MT,1988,NA,Malta,0,MT,NA
MT,1989,NA,Malta,0,MT,NA
MT,1990,NA,Malta,0,MT,NA
MT,1991,NA,Malta,0,MT,NA
MT,1992,NA,Malta,0,MT,NA
MT,1993,NA,Malta,0,MT,NA
MT,1994,NA,Malta,0,MT,NA
MT,1995,NA,Malta,0,MT,NA
MT,1996,NA,Malta,0,MT,NA
MT,1997,NA,Malta,0,MT,NA
MT,1998,NA,Malta,0,MT,NA
MT,1999,NA,Malta,0,MT,NA
MT,2000,19,Malta,0,MT,NA
MT,2001,22.6,Malta,0,MT,18.947368421052637
MT,2002,21.5,Malta,0,MT,-4.867256637168148
MT,2003,16.9,Malta,0,MT,-21.39534883720931
MT,2004,19.4,Malta,0,MT,14.792899408284024
MT,2005,21,Malta,0,MT,8.24742268041238
MT,2006,21.4,Malta,0,MT,1.904761904761898
MT,2007,16.2,Malta,0,MT,-24.299065420560744
MT,2008,15.3,Malta,0,MT,-5.5555555555555465
MT,2009,14.4,Malta,0,MT,-5.882352941176473
MT,2010,18.6,Malta,0,MT,29.166666666666675
MT,2011,15.4,Malta,0,MT,-17.20430107526882
MT,2012,16.4,Malta,0,MT,6.493506493506482
MT,2013,15.5,Malta,0,MT,-5.487804878048772
MT,2014,14.4,Malta,0,MT,-7.096774193548384
MT,2015,15.2,Malta,0,MT,5.555555555555548
MT,2016,11.1,Malta,0,MT,-26.973684210526315
MT,2017,10.4,Malta,0,MT,-6.3063063063063005
MT,2018,9.4,Malta,0,MT,-9.615384615384615
MT,2019,7.7,Malta,0,MT,-18.085106382978726
MT,2020,6.9,Malta,0,MT,-10.389610389610388
MT,2021,9.1,Malta,0,MT,31.884057971014478
MT,2022,6.2,Malta,0,MT,-31.868131868131865
MT,2023,4.5,Malta,0,MT,-27.41935483870968
MT,2024,4.9,Malta,0,MT,8.888888888888896
NL,1983,NA,Netherlands,0,NL,NA
NL,1984,NA,Netherlands,0,NL,NA
NL,1985,NA,Netherlands,0,NL,NA
NL,1986,NA,Netherlands,0,NL,NA
NL,1987,NA,Netherlands,0,NL,NA
NL,1988,NA,Netherlands,0,NL,NA
NL,1989,NA,Netherlands,0,NL,NA
NL,1990,26.1,Netherlands,0,NL,NA
NL,1991,24.3,Netherlands,0,NL,-6.896551724137934
NL,1992,4.7,Netherlands,0,NL,-80.65843621399176
NL,1993,5.1,Netherlands,0,NL,8.51063829787233
NL,1994,6,Netherlands,0,NL,17.64705882352942
NL,1995,7.3,Netherlands,0,NL,21.666666666666664
NL,1996,6.2,Netherlands,0,NL,-15.068493150684928
NL,1997,5.6,Netherlands,0,NL,-9.677419354838717
NL,1998,5.5,Netherlands,0,NL,-1.7857142857142794
NL,1999,4.3,Netherlands,0,NL,-21.818181818181824
NL,2000,3.8,Netherlands,0,NL,-11.627906976744185
NL,2001,2.7,Netherlands,0,NL,-28.947368421052623
NL,2002,2.5,Netherlands,0,NL,-7.407407407407414
NL,2003,3.3,Netherlands,0,NL,31.999999999999996
NL,2004,3.8,Netherlands,0,NL,15.151515151515152
NL,2005,4.4,Netherlands,0,NL,15.789473684210542
NL,2006,6.2,Netherlands,0,NL,40.9090909090909
NL,2007,5,Netherlands,0,NL,-19.35483870967742
NL,2008,4.4,Netherlands,0,NL,-11.999999999999993
NL,2009,6.2,Netherlands,0,NL,40.9090909090909
NL,2010,5.5,Netherlands,0,NL,-11.290322580645164
NL,2011,7,Netherlands,0,NL,27.27272727272727
NL,2012,8.8,Netherlands,0,NL,25.714285714285722
NL,2013,9.5,Netherlands,0,NL,7.954545454545446
NL,2014,10.6,Netherlands,0,NL,11.578947368421048
NL,2015,9.6,Netherlands,0,NL,-9.433962264150944
NL,2016,9.6,Netherlands,0,NL,0
NL,2017,7.9,Netherlands,0,NL,-17.708333333333325
NL,2018,6.7,Netherlands,0,NL,-15.18987341772152
NL,2019,5.3,Netherlands,0,NL,-20.895522388059707
NL,2020,5.8,Netherlands,0,NL,9.433962264150944
NL,2021,3.6,Netherlands,0,NL,-37.93103448275862
NL,2022,2.7,Netherlands,0,NL,-24.999999999999996
NL,2023,2.1,Netherlands,0,NL,-22.222222222222225
NL,2024,2.2,Netherlands,0,NL,4.761904761904765
AT,1983,NA,Austria,0,AT,NA
AT,1984,NA,Austria,0,AT,NA
AT,1985,NA,Austria,0,AT,NA
AT,1986,NA,Austria,0,AT,NA
AT,1987,NA,Austria,0,AT,NA
AT,1988,NA,Austria,0,AT,NA
AT,1989,NA,Austria,0,AT,NA
AT,1990,NA,Austria,0,AT,NA
AT,1991,NA,Austria,0,AT,NA
AT,1992,NA,Austria,0,AT,NA
AT,1993,NA,Austria,0,AT,NA
AT,1994,NA,Austria,0,AT,NA
AT,1995,7.4,Austria,0,AT,NA
AT,1996,9.4,Austria,0,AT,27.027027027027025
AT,1997,8.5,Austria,0,AT,-9.574468085106387
AT,1998,15.2,Austria,0,AT,78.8235294117647
AT,1999,11.6,Austria,0,AT,-23.684210526315788
AT,2000,10.8,Austria,0,AT,-6.896551724137923
AT,2001,10.9,Austria,0,AT,0.9259259259259226
AT,2002,9.2,Austria,0,AT,-15.596330275229366
AT,2003,9.6,Austria,0,AT,4.347826086956526
AT,2004,9.1,Austria,0,AT,-5.208333333333334
AT,2005,11.5,Austria,0,AT,26.37362637362638
AT,2006,11.7,Austria,0,AT,1.7391304347826024
AT,2007,11.9,Austria,0,AT,1.7094017094017186
AT,2008,10.8,Austria,0,AT,-9.243697478991592
AT,2009,10.7,Austria,0,AT,-0.925925925925939
AT,2010,11.1,Austria,0,AT,3.7383177570093498
AT,2011,9.8,Austria,0,AT,-11.711711711711704
AT,2012,9.8,Austria,0,AT,0
AT,2013,11.4,Austria,0,AT,16.326530612244895
AT,2014,11,Austria,0,AT,-3.5087719298245648
AT,2015,12,Austria,0,AT,9.090909090909092
AT,2016,12.6,Austria,0,AT,4.9999999999999964
AT,2017,12,Austria,0,AT,-4.761904761904759
AT,2018,10.1,Austria,0,AT,-15.833333333333336
AT,2019,8.7,Austria,0,AT,-13.861386138613865
AT,2020,9.1,Austria,0,AT,4.597701149425292
AT,2021,9,Austria,0,AT,-1.098901098901095
AT,2022,7.7,Austria,0,AT,-14.444444444444443
AT,2023,6.6,Austria,0,AT,-14.285714285714294
AT,2024,6.5,Austria,0,AT,-1.5151515151515098
PL,1983,NA,Poland,0,PL,NA
PL,1984,NA,Poland,0,PL,NA
PL,1985,NA,Poland,0,PL,NA
PL,1986,NA,Poland,0,PL,NA
PL,1987,NA,Poland,0,PL,NA
PL,1988,NA,Poland,0,PL,NA
PL,1989,NA,Poland,0,PL,NA
PL,1990,NA,Poland,0,PL,NA
PL,1991,NA,Poland,0,PL,NA
PL,1992,NA,Poland,0,PL,NA
PL,1993,NA,Poland,0,PL,NA
PL,1994,NA,Poland,0,PL,NA
PL,1995,NA,Poland,0,PL,NA
PL,1996,NA,Poland,0,PL,NA
PL,1997,12,Poland,0,PL,NA
PL,1998,11.8,Poland,0,PL,-1.6666666666666607
PL,1999,11.1,Poland,0,PL,-5.932203389830517
PL,2000,13,Poland,0,PL,17.117117117117118
PL,2001,26.7,Poland,0,PL,105.38461538461539
PL,2002,28,Poland,0,PL,4.868913857677906
PL,2003,30.2,Poland,0,PL,7.857142857142854
PL,2004,29.6,Poland,0,PL,-1.9867549668874103
PL,2005,29.1,Poland,0,PL,-1.689189189189189
PL,2006,27.2,Poland,0,PL,-6.529209621993134
PL,2007,21.7,Poland,0,PL,-20.22058823529412
PL,2008,17,Poland,0,PL,-21.658986175115206
PL,2009,17.9,Poland,0,PL,5.294117647058815
PL,2010,19.9,Poland,0,PL,11.173184357541901
PL,2011,22.5,Poland,0,PL,13.065326633165839
PL,2012,25.2,Poland,0,PL,11.999999999999996
PL,2013,28.4,Poland,0,PL,12.698412698412694
PL,2014,29.5,Poland,0,PL,3.8732394366197234
PL,2015,28,Poland,0,PL,-5.084745762711865
PL,2016,23.2,Poland,0,PL,-17.142857142857146
PL,2017,18.9,Poland,0,PL,-18.534482758620694
PL,2018,14.3,Poland,0,PL,-24.338624338624328
PL,2019,12.5,Poland,0,PL,-12.587412587412592
PL,2020,11.5,Poland,0,PL,-8
PL,2021,12.3,Poland,0,PL,6.956521739130441
PL,2022,10.2,Poland,0,PL,-17.073170731707325
PL,2023,10.2,Poland,0,PL,0
PL,2024,8.9,Poland,0,PL,-12.745098039215677
PT,1983,NA,Portugal,0,PT,NA
PT,1984,NA,Portugal,0,PT,NA
PT,1985,NA,Portugal,0,PT,NA
PT,1986,32.3,Portugal,0,PT,NA
PT,1987,32.9,Portugal,0,PT,1.8575851393188898
PT,1988,30.3,Portugal,0,PT,-7.902735562310024
PT,1989,27,Portugal,0,PT,-10.891089108910894
PT,1990,25.4,Portugal,0,PT,-5.925925925925931
PT,1991,22,Portugal,0,PT,-13.385826771653539
PT,1992,20.2,Portugal,0,PT,-8.181818181818185
PT,1993,21.4,Portugal,0,PT,5.940594059405938
PT,1994,20,Portugal,0,PT,-6.542056074766349
PT,1995,24.2,Portugal,0,PT,20.999999999999996
PT,1996,22.6,Portugal,0,PT,-6.6115702479338765
PT,1997,23,Portugal,0,PT,1.7699115044247724
PT,1998,25,Portugal,0,PT,8.695652173913043
PT,1999,25.2,Portugal,0,PT,0.7999999999999973
PT,2000,25.2,Portugal,0,PT,0
PT,2001,17.2,Portugal,0,PT,-31.746031746031743
PT,2002,19.7,Portugal,0,PT,14.534883720930234
PT,2003,20.6,Portugal,0,PT,4.5685279187817365
PT,2004,22.9,Portugal,0,PT,11.165048543689306
PT,2005,25.4,Portugal,0,PT,10.91703056768559
PT,2006,26.5,Portugal,0,PT,4.3307086614173285
PT,2007,30,Portugal,0,PT,13.20754716981132
PT,2008,31.6,Portugal,0,PT,5.3333333333333375
PT,2009,29.5,Portugal,0,PT,-6.64556962025317
PT,2010,32.9,Portugal,0,PT,11.525423728813553
PT,2011,36.5,Portugal,0,PT,10.942249240121585
PT,2012,38.7,Portugal,0,PT,6.027397260273981
PT,2013,40.1,Portugal,0,PT,3.617571059431521
PT,2014,40.2,Portugal,0,PT,0.24937655860349484
PT,2015,41.9,Portugal,0,PT,4.228855721393024
PT,2016,40.6,Portugal,0,PT,-3.102625298329349
PT,2017,39.7,Portugal,0,PT,-2.2167487684729026
PT,2018,37.4,Portugal,0,PT,-5.793450881612101
PT,2019,36.2,Portugal,0,PT,-3.2085561497326087
PT,2020,37,Portugal,0,PT,2.2099447513812076
PT,2021,37.9,Portugal,0,PT,2.432432432432429
PT,2022,37,Portugal,0,PT,-2.374670184696566
PT,2023,36.3,Portugal,0,PT,-1.8918918918918997
PT,2024,32.9,Portugal,0,PT,-9.366391184573
RO,1983,NA,Romania,0,RO,NA
RO,1984,NA,Romania,0,RO,NA
RO,1985,NA,Romania,0,RO,NA
RO,1986,NA,Romania,0,RO,NA
RO,1987,NA,Romania,0,RO,NA
RO,1988,NA,Romania,0,RO,NA
RO,1989,NA,Romania,0,RO,NA
RO,1990,NA,Romania,0,RO,NA
RO,1991,NA,Romania,0,RO,NA
RO,1992,NA,Romania,0,RO,NA
RO,1993,NA,Romania,0,RO,NA
RO,1994,NA,Romania,0,RO,NA
RO,1995,NA,Romania,0,RO,NA
RO,1996,NA,Romania,0,RO,NA
RO,1997,29,Romania,0,RO,NA
RO,1998,31.8,Romania,0,RO,9.655172413793107
RO,1999,33.4,Romania,0,RO,5.031446540880497
RO,2000,37.8,Romania,0,RO,13.173652694610775
RO,2001,37.7,Romania,0,RO,-0.26455026455024955
RO,2002,44.3,Romania,0,RO,17.50663129973473
RO,2003,45.4,Romania,0,RO,2.48306997742664
RO,2004,50.2,Romania,0,RO,10.572687224669613
RO,2005,47.5,Romania,0,RO,-5.378486055776898
RO,2006,48,Romania,0,RO,1.0526315789473684
RO,2007,45,Romania,0,RO,-6.25
RO,2008,43.3,Romania,0,RO,-3.777777777777784
RO,2009,43.2,Romania,0,RO,-0.23094688221707696
RO,2010,45.3,Romania,0,RO,4.861111111111097
RO,2011,44,Romania,0,RO,-2.8697571743929298
RO,2012,45.2,Romania,0,RO,2.7272727272727337
RO,2013,47.7,Romania,0,RO,5.530973451327434
RO,2014,48.5,Romania,0,RO,1.6771488469601616
RO,2015,51.1,Romania,0,RO,5.360824742268044
RO,2016,49.2,Romania,0,RO,-3.7181996086105644
RO,2017,47.2,Romania,0,RO,-4.0650406504065035
RO,2018,46,Romania,0,RO,-2.542372881355938
RO,2019,47,Romania,0,RO,2.1739130434782608
RO,2020,48.4,Romania,0,RO,2.9787234042553163
RO,2021,63.2,Romania,0,RO,30.578512396694222
RO,2022,56.5,Romania,0,RO,-10.601265822784814
RO,2023,54.6,Romania,0,RO,-3.362831858407077
RO,2024,54,Romania,0,RO,-1.0989010989011014
SI,1983,NA,Slovenia,0,SI,NA
SI,1984,NA,Slovenia,0,SI,NA
SI,1985,NA,Slovenia,0,SI,NA
SI,1986,NA,Slovenia,0,SI,NA
SI,1987,NA,Slovenia,0,SI,NA
SI,1988,NA,Slovenia,0,SI,NA
SI,1989,NA,Slovenia,0,SI,NA
SI,1990,NA,Slovenia,0,SI,NA
SI,1991,NA,Slovenia,0,SI,NA
SI,1992,NA,Slovenia,0,SI,NA
SI,1993,NA,Slovenia,0,SI,NA
SI,1994,NA,Slovenia,0,SI,NA
SI,1995,NA,Slovenia,0,SI,NA
SI,1996,10.5,Slovenia,0,SI,NA
SI,1997,6.3,Slovenia,0,SI,-40
SI,1998,5.7,Slovenia,0,SI,-9.523809523809518
SI,1999,5.1,Slovenia,0,SI,-10.526315789473694
SI,2000,10.6,Slovenia,0,SI,107.84313725490198
SI,2001,7.3,Slovenia,0,SI,-31.132075471698112
SI,2002,9.1,Slovenia,0,SI,24.65753424657534
SI,2003,9.6,Slovenia,0,SI,5.4945054945054945
SI,2004,6.5,Slovenia,0,SI,-32.291666666666664
SI,2005,6.4,Slovenia,0,SI,-1.538461538461533
SI,2006,5.4,Slovenia,0,SI,-15.625
SI,2007,5.2,Slovenia,0,SI,-3.703703703703707
SI,2008,6.3,Slovenia,0,SI,21.153846153846146
SI,2009,6.3,Slovenia,0,SI,0
SI,2010,6.8,Slovenia,0,SI,7.936507936507936
SI,2011,7.4,Slovenia,0,SI,8.823529411764714
SI,2012,8.1,Slovenia,0,SI,9.459459459459449
SI,2013,9.9,Slovenia,0,SI,22.222222222222232
SI,2014,8.9,Slovenia,0,SI,-10.1010101010101
SI,2015,12.2,Slovenia,0,SI,37.07865168539325
SI,2016,13.5,Slovenia,0,SI,10.655737704918039
SI,2017,10.1,Slovenia,0,SI,-25.185185185185187
SI,2018,6.1,Slovenia,0,SI,-39.603960396039604
SI,2019,4.6,Slovenia,0,SI,-24.590163934426233
SI,2020,5.7,Slovenia,0,SI,23.913043478260885
SI,2021,8.9,Slovenia,0,SI,56.14035087719298
SI,2022,7.5,Slovenia,0,SI,-15.730337078651688
SI,2023,7,Slovenia,0,SI,-6.666666666666667
SI,2024,4.8,Slovenia,0,SI,-31.428571428571434
SK,1983,NA,Slovakia,0,SK,NA
SK,1984,NA,Slovakia,0,SK,NA
SK,1985,NA,Slovakia,0,SK,NA
SK,1986,NA,Slovakia,0,SK,NA
SK,1987,NA,Slovakia,0,SK,NA
SK,1988,NA,Slovakia,0,SK,NA
SK,1989,NA,Slovakia,0,SK,NA
SK,1990,NA,Slovakia,0,SK,NA
SK,1991,NA,Slovakia,0,SK,NA
SK,1992,NA,Slovakia,0,SK,NA
SK,1993,NA,Slovakia,0,SK,NA
SK,1994,NA,Slovakia,0,SK,NA
SK,1995,NA,Slovakia,0,SK,NA
SK,1996,NA,Slovakia,0,SK,NA
SK,1997,NA,Slovakia,0,SK,NA
SK,1998,6.7,Slovakia,0,SK,NA
SK,1999,11.8,Slovakia,0,SK,76.11940298507463
SK,2000,10.1,Slovakia,0,SK,-14.406779661016959
SK,2001,17.7,Slovakia,0,SK,75.24752475247524
SK,2002,14.8,Slovakia,0,SK,-16.384180790960446
SK,2003,11.5,Slovakia,0,SK,-22.2972972972973
SK,2004,9.8,Slovakia,0,SK,-14.782608695652169
SK,2005,19.5,Slovakia,0,SK,98.97959183673468
SK,2006,16.3,Slovakia,0,SK,-16.41025641025641
SK,2007,12.8,Slovakia,0,SK,-21.47239263803681
SK,2008,21.9,Slovakia,0,SK,71.09374999999997
SK,2009,21.4,Slovakia,0,SK,-2.2831050228310503
SK,2010,26.5,Slovakia,0,SK,23.83177570093459
SK,2011,23.2,Slovakia,0,SK,-12.452830188679249
SK,2012,30.7,Slovakia,0,SK,32.327586206896555
SK,2013,31,Slovakia,0,SK,0.9771986970684062
SK,2014,32.2,Slovakia,0,SK,3.870967741935493
SK,2015,28.6,Slovakia,0,SK,-11.180124223602487
SK,2016,33.1,Slovakia,0,SK,15.734265734265735
SK,2017,29.5,Slovakia,0,SK,-10.876132930513599
SK,2018,24.5,Slovakia,0,SK,-16.94915254237288
SK,2019,24.3,Slovakia,0,SK,-0.816326530612242
SK,2020,18.1,Slovakia,0,SK,-25.514403292181065
SK,2021,18.1,Slovakia,0,SK,0
SK,2022,18.3,Slovakia,0,SK,1.1049723756906038
SK,2023,14,Slovakia,0,SK,-23.497267759562845
SK,2024,12.9,Slovakia,0,SK,-7.857142857142854
FI,1983,NA,Finland,0,FI,NA
FI,1984,NA,Finland,0,FI,NA
FI,1985,NA,Finland,0,FI,NA
FI,1986,NA,Finland,0,FI,NA
FI,1987,NA,Finland,0,FI,NA
FI,1988,NA,Finland,0,FI,NA
FI,1989,NA,Finland,0,FI,NA
FI,1990,NA,Finland,0,FI,NA
FI,1991,NA,Finland,0,FI,NA
FI,1992,NA,Finland,0,FI,NA
FI,1993,NA,Finland,0,FI,NA
FI,1994,NA,Finland,0,FI,NA
FI,1995,44.1,Finland,0,FI,NA
FI,1996,41,Finland,0,FI,-7.02947845804989
FI,1997,37.6,Finland,0,FI,-8.292682926829265
FI,1998,33.4,Finland,0,FI,-11.170212765957455
FI,1999,38,Finland,0,FI,13.772455089820365
FI,2000,34.8,Finland,0,FI,-8.421052631578956
FI,2001,32.9,Finland,0,FI,-5.459770114942525
FI,2002,31.5,Finland,0,FI,-4.255319148936166
FI,2003,30.3,Finland,0,FI,-3.809523809523807
FI,2004,29.2,Finland,0,FI,-3.6303630363036348
FI,2005,28.1,Finland,0,FI,-3.7671232876712257
FI,2006,28.9,Finland,0,FI,2.8469750889679615
FI,2007,23.9,Finland,0,FI,-17.301038062283737
FI,2008,25.9,Finland,0,FI,8.368200836820085
FI,2009,26.5,Finland,0,FI,2.316602316602322
FI,2010,26.1,Finland,0,FI,-1.5094339622641455
FI,2011,26.9,Finland,0,FI,3.0651340996168472
FI,2012,23.6,Finland,0,FI,-12.267657992565045
FI,2013,24,Finland,0,FI,1.6949152542372818
FI,2014,26.6,Finland,0,FI,10.83333333333334
FI,2015,28.3,Finland,0,FI,6.390977443609019
FI,2016,30.9,Finland,0,FI,9.187279151943455
FI,2017,28.8,Finland,0,FI,-6.7961165048543615
FI,2018,28.8,Finland,0,FI,0
FI,2019,27.9,Finland,0,FI,-3.1250000000000075
FI,2020,29,Finland,0,FI,3.942652329749109
FI,2021,28.5,Finland,0,FI,-1.7241379310344827
FI,2022,23.2,Finland,0,FI,-18.596491228070178
FI,2023,22.3,Finland,0,FI,-3.87931034482758
FI,2024,24.6,Finland,0,FI,10.313901345291484
SE,1983,NA,Sweden,0,SE,NA
SE,1984,NA,Sweden,0,SE,NA
SE,1985,NA,Sweden,0,SE,NA
SE,1986,NA,Sweden,0,SE,NA
SE,1987,NA,Sweden,0,SE,NA
SE,1988,NA,Sweden,0,SE,NA
SE,1989,NA,Sweden,0,SE,NA
SE,1990,NA,Sweden,0,SE,NA
SE,1991,NA,Sweden,0,SE,NA
SE,1992,NA,Sweden,0,SE,NA
SE,1993,NA,Sweden,0,SE,NA
SE,1994,NA,Sweden,0,SE,NA
SE,1995,27.9,Sweden,0,SE,NA
SE,1996,29.7,Sweden,0,SE,6.451612903225809
SE,1997,32.2,Sweden,0,SE,8.41750841750843
SE,1998,30.3,Sweden,0,SE,-5.900621118012428
SE,1999,29.7,Sweden,0,SE,-1.9801980198019846
SE,2000,23.3,Sweden,0,SE,-21.548821548821547
SE,2001,23.7,Sweden,0,SE,1.7167381974248865
SE,2002,22.6,Sweden,0,SE,-4.641350210970455
SE,2003,20.5,Sweden,0,SE,-9.2920353982300945
SE,2004,22.2,Sweden,0,SE,8.292682926829265
SE,2005,24.8,Sweden,0,SE,11.711711711711718
SE,2006,23.9,Sweden,0,SE,-3.629032258064525
SE,2007,24.6,Sweden,0,SE,2.9288702928870416
SE,2008,24.9,Sweden,0,SE,1.2195121951219396
SE,2009,26,Sweden,0,SE,4.41767068273093
SE,2010,26.5,Sweden,0,SE,1.9230769230769231
SE,2011,26.1,Sweden,0,SE,-1.5094339622641455
SE,2012,26.8,Sweden,0,SE,2.6819923371647483
SE,2013,27.5,Sweden,0,SE,2.61194029850746
SE,2014,27.4,Sweden,0,SE,-0.3636363636363688
SE,2015,27.2,Sweden,0,SE,-0.7299270072992675
SE,2016,26.1,Sweden,0,SE,-4.044117647058816
SE,2017,24.7,Sweden,0,SE,-5.36398467432951
SE,2018,22.3,Sweden,0,SE,-9.716599190283395
SE,2019,21.1,Sweden,0,SE,-5.381165919282508
SE,2020,20.9,Sweden,0,SE,-0.9478672985782125
SE,2021,22.7,Sweden,0,SE,8.612440191387563
SE,2022,19.4,Sweden,0,SE,-14.53744493392071
SE,2023,18.3,Sweden,0,SE,-5.670103092783495
SE,2024,19.4,Sweden,0,SE,6.010928961748622
IS,1983,NA,Iceland,0,IS,NA
IS,1984,NA,Iceland,0,IS,NA
IS,1985,NA,Iceland,0,IS,NA
IS,1986,NA,Iceland,0,IS,NA
IS,1987,NA,Iceland,0,IS,NA
IS,1988,NA,Iceland,0,IS,NA
IS,1989,NA,Iceland,0,IS,NA
IS,1990,NA,Iceland,0,IS,NA
IS,1991,NA,Iceland,0,IS,NA
IS,1992,NA,Iceland,0,IS,NA
IS,1993,NA,Iceland,0,IS,NA
IS,1994,NA,Iceland,0,IS,NA
IS,1995,16.5,Iceland,0,IS,NA
IS,1996,16,Iceland,0,IS,-3.0303030303030303
IS,1997,12.6,Iceland,0,IS,-21.250000000000004
IS,1998,10.3,Iceland,0,IS,-18.253968253968246
IS,1999,10.4,Iceland,0,IS,0.9708737864077635
IS,2000,7.5,Iceland,0,IS,-27.884615384615387
